date,大盤_開盤價,大盤_最高價,大盤_最低價,大盤_收盤價,大盤_成交量,大盤_SMA5,大盤_SMA10
'2020/05/04 00:00,10781.51,10781.51,10658.5,10720.48,1.89623E+11,10733.634,10556.491
'2020/05/05 00:00,10756.95,10833.53,10735.01,10774.61,1.77985E+11,10775.102,10575.281
'2020/05/06 00:00,10771.09,10828.73,10708.1,10774.98,1.80782E+11,10806.886,10623.937
'2020/05/07 00:00,10778.53,10890.87,10775.16,10842.92,1.66575E+11,10821.026,10677.455
'2020/05/08 00:00,10883.22,10970.7,10883.22,10901.42,1.85694E+11,10802.882,10730.946
'2020/05/11 00:00,10942.18,11039.11,10942.18,11013.26,1.68013E+11,10861.438,10797.536
'2020/05/12 00:00,10974.51,10974.51,10854.51,10879.47,1.72207E+11,10882.41,10828.756
'2020/05/13 00:00,10861.01,10938.27,10828.93,10938.27,1.60935E+11,10915.068,10860.977
'2020/05/14 00:00,10894.17,10894.17,10777.46,10780.88,1.85888E+11,10902.66,10861.843
'2020/05/15 00:00,10833.16,10904.01,10730.55,10814.92,1.73432E+11,10885.36,10844.121
'2020/05/18 00:00,10753.21,10812.87,10730.7,10740.55,1.8945E+11,10830.818,10846.128
'2020/05/19 00:00,10812.79,10924.79,10812.79,10860.44,1.85294E+11,10827.012,10854.711
'2020/05/20 00:00,10892.76,10933.98,10860.15,10907.8,1.68695E+11,10820.918,10867.993
'2020/05/21 00:00,10933.21,11021.66,10933.21,11008.31,1.6897E+11,10866.404,10884.532
'2020/05/22 00:00,10977.55,10977.55,10804.56,10811.15,1.77184E+11,10865.65,10875.505
'2020/05/25 00:00,10812.94,10874.54,10719.25,10871.18,1.46074E+11,10891.776,10861.297
'2020/05/26 00:00,10903.32,11046.22,10903.32,10997.21,1.80766E+11,10919.13,10873.071
'2020/05/27 00:00,11023.93,11069.72,10972.25,11014.66,1.56236E+11,10940.502,10880.71
'2020/05/28 00:00,11040.62,11087.53,10915.3,10944.19,1.70356E+11,10927.678,10897.041
'2020/05/29 00:00,10921.16,10965.03,10861.9,10942.16,2.08859E+11,10953.88,10909.765
'2020/06/01 00:00,10971.4,11109.29,10971.4,11079.02,1.66398E+11,10995.448,10943.612
'2020/06/02 00:00,11109.27,11170.49,11102.97,11127.93,1.79195E+11,11021.592,10970.361
'2020/06/03 00:00,11182.52,11330.52,11182.52,11320.16,2.11298E+11,11082.692,11011.597
'2020/06/04 00:00,11373.94,11425.42,11341.58,11393.23,2.01683E+11,11172.5,11050.089
'2020/06/05 00:00,11418.01,11482.36,11411.94,11479.4,1.79249E+11,11279.948,11116.914
'2020/06/08 00:00,11539,11631.89,11528.44,11610.32,2.02508E+11,11386.208,11190.828
'2020/06/09 00:00,11600.61,11640.45,11537.38,11637.11,1.74453E+11,11488.044,11254.818
'2020/06/10 00:00,11635.99,11740.9,11621.02,11720.16,1.87803E+11,11568.044,11325.368
'2020/06/11 00:00,11738.49,11771.12,11516.59,11535.77,2.384E+11,11596.552,11384.526
'2020/06/12 00:00,11406.54,11442.3,11244.64,11429.94,1.96891E+11,11586.66,11433.304
'2020/06/15 00:00,11436.28,11469.84,11299.45,11306.26,1.74658E+11,11525.848,11456.028
'2020/06/16 00:00,11380.67,11542.25,11380.67,11511.64,1.80396E+11,11500.754,11494.399
'2020/06/17 00:00,11525.5,11550.32,11482.32,11534.59,1.74084E+11,11463.64,11515.842
'2020/06/18 00:00,11534.2,11567.42,11485.39,11548.33,1.82477E+11,11466.152,11531.352
'2020/06/19 00:00,11557.27,11584.88,11542.37,11549.86,2.49941E+11,11490.136,11538.398
'2020/06/22 00:00,11553.91,11632.88,11553.91,11572.93,1.82069E+11,11543.47,11534.659
'2020/06/23 00:00,11618.42,11679.4,11530.85,11612.36,2.04149E+11,11563.614,11532.184
'2020/06/24 00:00,11647.86,11701.23,11637.79,11660.67,2.01172E+11,11588.83,11526.235
'2020/06/29 00:00,11608.8,11608.8,11500.65,11542.62,2.06417E+11,11587.688,11526.92
'2020/06/30 00:00,11563.6,11638,11563.6,11621.24,1.94905E+11,11601.964,11546.05
'2020/07/01 00:00,11622.64,11736.39,11622.64,11703.42,1.92074E+11,11628.062,11585.766
'2020/07/02 00:00,11694.1,11805.21,11690.95,11805.14,1.88176E+11,11666.618,11615.116
'2020/07/03 00:00,11857.9,11933.59,11857.9,11909.16,2.16069E+11,11716.316,11652.573
'2020/07/06 00:00,11941.84,12116.7,11941.84,12116.7,2.48395E+11,11831.132,11709.41
'2020/07/07 00:00,12176.79,12249.95,12028.57,12092.97,2.74586E+11,11925.478,11763.721
'2020/07/08 00:00,12086.13,12190.27,12083.84,12170.19,2.37424E+11,12018.832,11823.447
'2020/07/09 00:00,12222.9,12273.43,12181.34,12192.69,2.49312E+11,12096.342,11881.48
'2020/07/10 00:00,12250.44,12253.58,12030.2,12073.68,2.58182E+11,12129.246,11922.781
'2020/07/13 00:00,12109.61,12216.24,12109.61,12211.56,2.09253E+11,12148.218,11989.675
'2020/07/14 00:00,12202.89,12228.31,12143.91,12209.01,2.03009E+11,12171.426,12048.452
'2020/07/15 00:00,12233.99,12320.48,12162.52,12202.85,2.38516E+11,12177.958,12098.395
'2020/07/16 00:00,12173.04,12220.93,12107.04,12157.74,1.97582E+11,12170.968,12133.655
'2020/07/17 00:00,12195.72,12266.93,12144.62,12181.56,1.98771E+11,12192.544,12160.895
'2020/07/20 00:00,12205.25,12221.33,12065.8,12174.54,1.74329E+11,12185.14,12166.679
'2020/07/21 00:00,12242.32,12450.16,12242.32,12397.55,2.2374E+11,12222.848,12197.137
'2020/07/22 00:00,12389.76,12486.95,12389.4,12473.27,2.24587E+11,12276.932,12227.445
'2020/07/23 00:00,12423.02,12429.76,12347.86,12413.04,2.25543E+11,12327.992,12249.48
'2020/07/24 00:00,12467.43,12502.84,12266.55,12304.04,2.64547E+11,12352.488,12272.516
'2020/07/27 00:00,12618.69,12686.36,12586.91,12588.3,2.524E+11,12435.24,12310.19
'2020/07/28 00:00,12951.72,13031.7,12533.19,12586.73,3.43253E+11,12473.076,12347.962
'2020/07/29 00:00,12530.74,12660.87,12488.01,12540.97,2.17971E+11,12486.616,12381.774
'2020/07/30 00:00,12691.86,12769.47,12616.83,12722.92,2.13832E+11,12548.592,12438.292
'2020/07/31 00:00,12653.46,12733.48,12635.71,12664.8,2.07837E+11,12620.744,12486.616
'2020/08/03 00:00,12642.73,12673.02,12506.59,12513.03,2.31433E+11,12605.69,12520.465
'2020/08/04 00:00,12577.88,12709.92,12577.88,12709.92,2.11512E+11,12630.328,12551.702
'2020/08/05 00:00,12762.34,12816.39,12739.99,12802.3,2.38993E+11,12682.594,12584.605
'2020/08/06 00:00,12894.24,12971.87,12851.2,12913.5,2.59136E+11,12720.71,12634.651
'2020/08/07 00:00,12901.43,12912.63,12791.18,12828.87,2.38107E+11,12753.524,12687.134
'2020/08/10 00:00,12786.8,12933.16,12786.8,12894,2.1493E+11,12829.718,12717.704
'2020/08/11 00:00,12856.46,12906.01,12780.19,12780.19,2.0542E+11,12843.772,12737.05
'2020/08/12 00:00,12713.63,12730.96,12625.54,12670.35,2.15972E+11,12817.382,12749.988
'2020/08/13 00:00,12758.87,12812.8,12717.13,12763.13,2.36243E+11,12787.308,12754.009
'2020/08/14 00:00,12709.97,12801.31,12679.19,12795.46,2.12679E+11,12780.626,12767.075
'2020/08/17 00:00,12813.94,12956.11,12800.69,12956.11,2.21515E+11,12793.048,12811.383
'2020/08/18 00:00,12974.96,12981.58,12840.25,12872.14,2.46372E+11,12811.438,12827.605
'2020/08/19 00:00,12904.84,12950.11,12778.64,12778.64,2.53685E+11,12833.096,12825.239
'2020/08/20 00:00,12764.75,12764.75,12144.76,12362.64,3.46816E+11,12752.998,12770.153
'2020/08/21 00:00,12462.52,12638.65,12462.52,12607.84,2.2496E+11,12715.474,12748.05
'2020/08/24 00:00,12629.78,12702.94,12567.95,12647.13,2.03875E+11,12653.678,12723.363
'2020/08/25 00:00,12706.4,12814.56,12698.85,12758.25,1.98216E+11,12630.9,12721.169
'2020/08/26 00:00,12768.96,12833.29,12734.69,12833.29,1.75912E+11,12641.83,12737.463
'2020/08/27 00:00,12888.65,12960.68,12786.45,12797.31,2.15834E+11,12728.764,12740.881
'2020/08/28 00:00,12759.3,12799.16,12674.57,12728.85,2.04558E+11,12752.966,12734.22
'2020/08/31 00:00,12763.44,12831.38,12591.45,12591.45,2.45694E+11,12741.83,12697.754
'2020/09/01 00:00,12617.39,12703.28,12565.83,12703.28,2.15669E+11,12730.836,12680.868
'2020/09/02 00:00,12772.43,12802.61,12646.47,12699.5,2.07957E+11,12704.078,12672.954
'2020/09/03 00:00,12774.97,12857.79,12732.32,12757.97,2.33138E+11,12696.21,12712.487
'2020/09/04 00:00,12645.92,12655.67,12559.78,12637.95,2.30537E+11,12678.03,12715.498
'2020/09/07 00:00,12645.93,12725.05,12575.36,12601.4,2.22648E+11,12680.02,12710.925
'2020/09/08 00:00,12637.42,12702.55,12614.72,12663.56,2.04572E+11,12672.076,12701.456
'2020/09/09 00:00,12592.18,12616.57,12480.5,12608.58,2.07865E+11,12653.892,12678.985
'2020/09/10 00:00,12665.74,12708.64,12650.4,12691.75,1.982E+11,12640.648,12668.429
'2020/09/11 00:00,12697.46,12701.79,12616.68,12675.95,1.89943E+11,12648.248,12663.139
'2020/09/14 00:00,12680.41,12793.07,12680.41,12787.82,1.78885E+11,12685.532,12682.776
'2020/09/15 00:00,12787.42,12857.73,12773.23,12845.65,1.85727E+11,12721.95,12697.013
'2020/09/16 00:00,12989.81,13021.68,12948.72,12976.76,2.06329E+11,12795.586,12724.739
'2020/09/17 00:00,12920.15,12972.52,12851.52,12872.74,1.86807E+11,12831.784,12736.216
'2020/09/18 00:00,12858.6,12927.81,12841.09,12875.62,2.00815E+11,12871.718,12759.983
'2020/09/21 00:00,12874.61,12952.31,12795.09,12795.12,1.70605E+11,12873.178,12779.355
'2020/09/22 00:00,12786.91,12786.91,12632.74,12645.51,1.69388E+11,12833.15,12777.55
'2020/09/23 00:00,12656.3,12700.89,12548.07,12583.88,1.7307E+11,12754.574,12775.08
'2020/09/24 00:00,12487.48,12487.48,12264.38,12264.38,2.435E+11,12632.902,12732.343
'2020/09/25 00:00,12312.94,12385.81,12149.81,12232.91,2.09043E+11,12504.36,12688.039
'2020/09/28 00:00,12282.36,12462.76,12282.36,12462.76,1.54458E+11,12437.888,12655.533
'2020/09/29 00:00,12488.1,12571.34,12429.72,12467.73,1.53585E+11,12402.332,12617.741
'2020/09/30 00:00,12483.65,12568.68,12466.58,12515.61,1.36102E+11,12388.678,12571.626
'2020/10/05 00:00,12567.88,12637.62,12519.12,12548.28,1.47918E+11,12445.458,12539.18
'2020/10/06 00:00,12644.09,12706.39,12644.09,12704.23,1.63506E+11,12539.722,12522.041
'2020/10/07 00:00,12667.51,12774.36,12619.81,12746.37,1.62992E+11,12596.444,12517.166
'2020/10/08 00:00,12832.54,12887.19,12818.01,12887.19,2.08713E+11,12680.336,12541.334
'2020/10/12 00:00,12959.15,12997.79,12898.89,12955.91,2.28746E+11,12768.396,12578.537
'2020/10/13 00:00,12988.44,12994.66,12857.1,12947.13,1.8456E+11,12848.166,12646.812
'2020/10/14 00:00,12927.09,12960,12895.79,12919.31,1.86738E+11,12891.182,12715.452
'2020/10/15 00:00,12892.29,12909.11,12786.26,12827.82,1.78974E+11,12907.472,12751.958
'2020/10/16 00:00,12814.16,12896.3,12750.37,12750.37,1.85398E+11,12880.108,12780.222
'2020/10/19 00:00,12803.32,12911.41,12803.32,12908.34,1.64115E+11,12870.594,12819.495
'2020/10/20 00:00,12889.99,12917.75,12862.37,12862.37,1.46683E+11,12853.642,12850.904
'2020/10/21 00:00,12889.88,12942.12,12846.42,12877.25,1.67982E+11,12845.23,12868.206
'2020/10/22 00:00,12854.97,12917.03,12827.4,12917.03,1.71961E+11,12863.072,12885.272
'2020/10/23 00:00,12945.12,12963.26,12875.23,12898.82,1.51656E+11,12892.762,12886.435
'2020/10/26 00:00,12923.55,12971.58,12894.18,12909.03,1.63563E+11,12892.9,12881.747
'2020/10/27 00:00,12867.77,12884.32,12821.07,12875.01,1.57317E+11,12895.428,12874.535
'2020/10/28 00:00,12853.76,12879.98,12761.33,12793.75,1.76205E+11,12878.728,12861.979
'2020/10/29 00:00,12687.64,12699.82,12583.37,12662.91,1.86599E+11,12827.904,12845.488
'2020/10/30 00:00,12651.35,12656.29,12546.34,12546.34,1.97265E+11,12757.408,12825.085
'2020/11/02 00:00,12565.32,12594.34,12480.66,12591.31,1.64592E+11,12693.864,12793.382
'2020/11/03 00:00,12641.28,12760.14,12641.28,12736.01,1.66456E+11,12666.064,12780.746
'2020/11/04 00:00,12766.86,12885.28,12736.02,12867.9,1.9257E+11,12680.894,12779.811
'2020/11/05 00:00,12878.01,12918.8,12840.4,12918.8,1.74271E+11,12732.072,12779.988
'2020/11/06 00:00,12952.49,12999.16,12927.3,12973.53,1.82953E+11,12817.51,12787.459
'2020/11/09 00:00,13053.98,13149.9,13048.67,13127.47,2.19375E+11,12924.742,12809.303
'2020/11/10 00:00,13090.65,13142.22,13022.92,13081.72,2.48771E+11,12993.884,12829.974
'2020/11/11 00:00,13067.04,13262.19,13067.04,13262.19,2.3905E+11,13072.742,12876.818
'2020/11/12 00:00,13324.86,13324.86,13193.74,13221.78,2.09448E+11,13133.338,12932.705
'2020/11/13 00:00,13221.8,13273.33,13170.12,13273.33,1.79672E+11,13193.298,13005.404
'2020/11/16 00:00,13356.74,13551.83,13356.74,13551.83,2.34691E+11,13278.17,13101.456
'2020/11/17 00:00,13723.77,13780.12,13593.01,13593.01,2.34684E+11,13380.428,13187.156
'2020/11/18 00:00,13628.42,13773.29,13608.72,13773.29,2.29678E+11,13482.648,13277.695
'2020/11/19 00:00,13775.26,13785.92,13700.04,13722.43,2.05783E+11,13582.778,13358.058
'2020/11/20 00:00,13702.59,13726.22,13666.07,13716.44,2.17624E+11,13671.4,13432.349
'2020/11/23 00:00,13793.55,13921.16,13793.55,13878.01,2.34995E+11,13736.636,13507.403
'2020/11/24 00:00,13918.84,13951.17,13798.32,13807.13,2.6321E+11,13779.46,13579.944
'2020/11/25 00:00,13860.95,13893.2,13731.81,13738.83,2.63613E+11,13772.568,13627.608
'2020/11/26 00:00,13763.79,13856.76,13763.79,13845.66,2.18674E+11,13797.214,13689.996
'2020/11/27 00:00,13833.21,13885.01,13811.81,13867.09,2.38425E+11,13827.344,13749.372
'2020/11/30 00:00,13917.65,13969.39,13722.89,13722.89,3.83583E+11,13796.32,13766.478
'2020/12/01 00:00,13810.55,13885.67,13749.71,13885.67,2.59071E+11,13812.028,13795.744
'2020/12/02 00:00,13970.51,13995.7,13894.7,13989.14,2.68759E+11,13862.09,13817.329
'2020/12/03 00:00,13988.49,14049.58,13940.07,13977.09,2.67626E+11,13888.376,13842.795
'2020/12/04 00:00,14010.17,14149.56,14010.17,14132.44,2.86967E+11,13941.446,13884.395
'2020/12/07 00:00,14230,14306.87,14142.02,14256.6,3.31738E+11,14048.188,13922.254
'2020/12/08 00:00,14251.94,14367,14184.58,14360.4,2.79719E+11,14143.134,13977.581
'2020/12/09 00:00,14336.69,14427.41,14336.69,14390.14,3.07751E+11,14223.334,14042.712
'2020/12/10 00:00,14295.15,14319.38,14191.85,14249.49,3.04824E+11,14277.814,14083.095
'2020/12/11 00:00,14298.59,14353.17,14081.42,14261.69,3.18033E+11,14303.664,14122.555
'2020/12/14 00:00,14238.92,14270.34,14182.25,14211.05,2.32384E+11,14294.554,14171.371
'2020/12/15 00:00,14206.33,14256.55,14053.35,14068.52,2.73017E+11,14236.178,14189.656
'2020/12/16 00:00,14145.24,14339.5,14145.24,14304.46,2.49925E+11,14219.042,14221.188
'2020/12/17 00:00,14326.16,14338.4,14213.49,14258.93,2.27709E+11,14220.93,14249.372
'2020/12/18 00:00,14268.13,14329.12,14245.6,14249.96,2.47154E+11,14218.584,14261.124
'2020/12/21 00:00,14273.79,14384.96,14166.89,14384.96,2.50022E+11,14253.366,14273.96
'2020/12/22 00:00,14348.11,14411.93,14175.69,14177.46,2.88248E+11,14275.154,14255.666
'2020/12/23 00:00,14180.7,14247.79,14134.87,14223.09,2.19573E+11,14258.88,14238.961
'2020/12/24 00:00,14256.29,14324.42,14256.29,14280.28,2.21894E+11,14263.15,14242.04
'2020/12/25 00:00,14306.98,14400.83,14296.97,14331.42,2.12761E+11,14279.442,14249.013
'2020/12/28 00:00,14363.45,14483.07,14363.45,14483.07,2.5032E+11,14299.064,14276.215
'2020/12/29 00:00,14500.91,14547.07,14435.03,14472.05,2.8631E+11,14357.982,14316.568
'2020/12/30 00:00,14485.97,14695.44,14476.69,14687.7,2.61761E+11,14450.904,14354.892
'2020/12/31 00:00,14704.53,14760.06,14646.33,14732.53,2.57362E+11,14541.354,14402.252
'2021/01/04 00:00,14720.25,14937.13,14720.25,14902.03,3.45741E+11,14655.476,14467.459
'2021/01/05 00:00,14913.64,15000.03,14861.99,15000.03,3.47195E+11,14758.868,14528.966
'2021/01/06 00:00,15145.85,15197.68,14837,14983.13,4.34214E+11,14861.084,14609.533
'2021/01/07 00:00,15059.52,15270.4,15049.86,15214,3.38132E+11,14966.344,14708.624
'2021/01/08 00:00,15365.13,15463.95,15275.38,15463.95,3.94802E+11,15112.628,14826.991
'2021/01/11 00:00,15425.58,15557.3,15395.73,15557.3,3.23597E+11,15243.682,14949.579
'2021/01/12 00:00,15549.53,15642.03,15421.23,15500.7,3.69601E+11,15343.816,15051.342
'2021/01/13 00:00,15550.16,15778.52,15550.16,15769.98,3.6079E+11,15501.186,15181.135
'2021/01/14 00:00,15651.2,15760.15,15620.96,15707.19,3.88542E+11,15599.824,15283.084
'2021/01/15 00:00,15987.16,16041.59,15615.11,15616.39,4.33157E+11,15630.312,15371.47
'2021/01/18 00:00,15676.45,15676.45,15320.97,15612,3.12072E+11,15641.252,15442.467
'2021/01/19 00:00,15716.64,15928.14,15716.64,15877.37,3.16863E+11,15716.586,15530.201
'2021/01/20 00:00,15934.85,16004.32,15745.48,15806.18,4.14877E+11,15723.826,15612.506
'2021/01/21 00:00,15775.73,16238.46,15775.73,16153.77,3.55257E+11,15813.142,15706.483
'2021/01/22 00:00,15984.89,16138.04,15973.02,16019.03,4.01771E+11,15893.67,15761.991
'2021/01/25 00:00,16006.21,16014.96,15772.63,15946.54,3.51182E+11,15960.578,15800.915
'2021/01/26 00:00,15955.16,16023.87,15589.21,15658.85,3.52625E+11,15916.874,15816.73
'2021/01/27 00:00,15711.76,15837.47,15642.12,15701.45,2.91539E+11,15895.928,15809.877
'2021/01/28 00:00,15519.85,15557.02,15367.45,15415.88,3.59329E+11,15748.35,15780.746
'2021/01/29 00:00,15544.36,15603.41,15138.31,15138.31,3.54413E+11,15572.206,15732.938
'2021/02/01 00:00,15176.56,15429.98,15089.96,15410.09,2.74015E+11,15464.916,15712.747
'2021/02/02 00:00,15546.69,15838.15,15546.69,15760.05,3.06735E+11,15485.156,15701.015
'2021/02/03 00:00,15828.64,15896.4,15741.16,15771.32,2.75782E+11,15499.13,15697.529
'2021/02/04 00:00,15697.75,15801.37,15606.74,15706.22,2.53659E+11,15557.198,15652.774
'2021/02/05 00:00,15805.76,15938.09,15774.34,15802.4,2.80408E+11,15690.016,15631.111
'2021/02/17 00:00,16197.45,16406.78,16197.45,16362.29,4.13178E+11,15880.456,15672.686
'2021/02/18 00:00,16366.23,16517.73,16323.22,16424.51,3.65526E+11,16013.348,15749.252
'2021/02/19 00:00,16376.91,16382.7,16211.25,16341.38,3.4682E+11,16127.36,15813.245
'2021/02/22 00:00,16445.87,16579.17,16410.16,16410.16,3.52145E+11,16268.148,15912.673
'2021/02/23 00:00,16320.88,16467.75,16211.75,16443.4,3.6703E+11,16396.348,16043.182
'2021/02/24 00:00,16329.54,16456.94,16212.53,16212.53,3.82961E+11,16366.396,16123.426
'2021/02/25 00:00,16376.8,16474.05,16322.27,16452.18,3.5103E+11,16371.93,16192.639
'2021/02/26 00:00,16190.04,16190.04,15953.8,15953.8,4.32113E+11,16294.414,16210.887
'2021/03/02 00:00,16127.87,16262.91,15946.88,15946.88,3.33389E+11,16201.758,16234.953
'2021/03/03 00:00,15992.32,16211.73,15884.55,16211.73,3.0223E+11,16155.424,16275.886
'2021/03/04 00:00,16091.75,16091.75,15840.99,15906.41,3.27678E+11,16094.2,16230.298
'2021/03/05 00:00,15759.58,15934.43,15636.43,15855.23,3.03303E+11,15974.81,16173.37
'2021/03/08 00:00,15943.37,16074.97,15816.5,15820.11,2.81313E+11,15948.072,16121.243
'2021/03/09 00:00,15715.07,15864.26,15657.92,15853.09,3.22197E+11,15929.314,16065.536
'2021/03/10 00:00,15921.45,15986.07,15857.32,15911.67,2.60011E+11,15869.302,16012.363
'2021/03/11 00:00,15947.21,16216.22,15947.21,16179.56,3.26917E+11,15923.932,16009.066
'2021/03/12 00:00,16241.55,16298.03,16166.35,16255.18,2.97963E+11,16003.922,15989.366
'2021/03/15 00:00,16256.58,16281.91,16194.91,16249.33,2.64209E+11,16089.766,16018.919
'2021/03/16 00:00,16253.93,16340.66,16244.99,16313.16,2.95949E+11,16181.78,16055.547
'2021/03/17 00:00,16312.98,16349.21,16166.35,16215.82,3.11225E+11,16242.61,16055.956
'2021/03/18 00:00,16264.61,16410.02,16264.61,16287.84,3.25605E+11,16264.266,16094.099
'2021/03/19 00:00,16186.46,16186.46,16022.17,16070.24,3.89921E+11,16227.278,16115.6
'2021/03/22 00:00,16065.5,16235.63,15983.77,16189.22,3.32201E+11,16215.256,16152.511
'2021/03/23 00:00,16250.2,16351.38,16166.29,16177.59,3.46367E+11,16188.142,16184.961
'2021/03/24 00:00,15994.96,16125.54,15967.95,16032.12,3.15661E+11,16151.402,16197.006
'2021/03/25 00:00,16010.54,16146.58,15944.96,16060.14,3.17125E+11,16105.862,16185.064
'2021/03/26 00:00,16140.37,16325.62,16140.37,16305.88,2.97144E+11,16152.99,16190.134
'2021/03/29 00:00,16411.67,16520.89,16411.67,16475.97,3.23263E+11,16210.34,16212.798
'2021/03/30 00:00,16490.31,16556.19,16438.4,16554.9,3.10793E+11,16285.802,16236.972
'2021/03/31 00:00,16529.23,16550.2,16427.2,16431.13,3.32884E+11,16365.604,16258.503
'2021/04/01 00:00,16538.28,16602.47,16496.16,16571.28,3.22495E+11,16467.832,16286.847
'2021/04/06 00:00,16711.79,16804.45,16711.79,16739.87,3.36534E+11,16554.63,16353.81
'2021/04/07 00:00,16771.35,16816.34,16715.32,16815.36,3.40003E+11,16622.508,16416.424
'2021/04/08 00:00,16786.56,16926.72,16735.78,16926.44,3.84923E+11,16696.816,16491.309
'2021/04/09 00:00,16974.28,17016.13,16815.59,16854.1,4.36299E+11,16781.41,16573.507
'2021/04/12 00:00,16908.55,16979.35,16793.54,16859.7,4.2045E+11,16839.094,16653.463
'2021/04/13 00:00,16872.4,17041.37,16802.22,16824.91,4.6301E+11,16856.102,16705.366
'2021/04/14 00:00,16869.78,16935.39,16559.57,16865.97,4.83834E+11,16866.224,16744.366
'2021/04/15 00:00,16851.06,17076.73,16851.06,17076.73,3.6096E+11,16896.282,16796.549
'2021/04/16 00:00,17028.35,17158.81,16998.91,17158.81,4.24496E+11,16957.224,16869.317
'2021/04/19 00:00,17141.25,17294.15,17135.52,17263.28,4.40375E+11,17037.94,16938.517
'2021/04/20 00:00,17231.58,17323.87,17175.02,17323.87,4.39669E+11,17137.732,16996.917
'2021/04/21 00:00,17282.76,17282.76,17167.39,17202.11,4.39834E+11,17204.96,17035.592
'2021/04/22 00:00,17302.73,17428.15,17066.17,17096.97,6.44889E+11,17209.008,17052.645
'2021/04/23 00:00,17117.49,17300.27,17055.48,17300.27,4.54263E+11,17237.3,17097.262
'2021/04/26 00:00,17378.36,17572.29,17378.36,17572.29,4.68048E+11,17299.102,17168.521
'2021/04/27 00:00,17586.02,17630.19,17489.71,17595.9,4.96007E+11,17353.508,17245.62
'2021/04/28 00:00,17610.72,17628.81,17497.74,17567.53,5.06477E+11,17426.592,17315.776
'2021/04/29 00:00,17646.93,17709.23,17548.3,17566.66,5.40822E+11,17520.53,17364.769
'2021/05/03 00:00,17505.52,17546.94,17222.35,17222.35,5.87729E+11,17504.946,17371.123
'2021/05/04 00:00,17249.56,17328.55,16647.61,16933.78,6.642E+11,17377.244,17338.173
'2021/05/05 00:00,16968.75,17052.2,16843.44,16843.44,4.5513E+11,17226.752,17290.13
'2021/05/06 00:00,16925.52,17088.73,16764.71,16994.36,4.89924E+11,17112.118,17269.355
'2021/05/07 00:00,17032.23,17285,17032.23,17285,4.52568E+11,17055.786,17288.158
'2021/05/10 00:00,17274.23,17304.47,17188.15,17235.61,4.90215E+11,17058.438,17281.692
'2021/05/11 00:00,17137.19,17137.19,16460.87,16583.13,7.14836E+11,16988.308,17182.776
'2021/05/12 00:00,16515.88,16552.63,15165.27,15902.37,7.72772E+11,16800.094,17013.423
'2021/05/13 00:00,15668.33,16031.93,15368.54,15670.1,5.6828E+11,16535.242,16823.68
'2021/05/14 00:00,15819.24,16075.48,15702.1,15827.09,5.10512E+11,16243.66,16649.723
'2021/05/17 00:00,15554.99,15719.74,15159.86,15353.89,4.80188E+11,15867.316,16462.877
'2021/05/18 00:00,15564.96,16153.77,15564.96,16145.98,4.10207E+11,15779.886,16384.097
'2021/05/19 00:00,16112.21,16273.98,16009.76,16132.66,4.38315E+11,15825.944,16313.019
'2021/05/20 00:00,16122.52,16154.08,15943.45,16042.36,4.65723E+11,15900.396,16217.819
'2021/05/21 00:00,16136.86,16431.14,16136.86,16302.06,4.29703E+11,15995.39,16119.525
'2021/05/24 00:00,16246.52,16397.59,16136.97,16338.29,4.22966E+11,16192.27,16029.793
'2021/05/25 00:00,16444.75,16657.6,16444.75,16595.67,5.2734E+11,16282.208,16031.047
