date,費半_開盤價,費半_最高價,費半_最低價,費半_收盤價,費半_SMA5,費半_SMA10
'2021/08/27 00:00,3373.5,3441.78,3373.5,3436.45,3373.358,3316.59
'2021/08/30 00:00,3460.8,3477.93,3433.88,3446.44,3394.244,3326.717273
'2021/08/31 00:00,3446.47,3446.58,3391.12,3417.72,3408.71,3335.360909
'2021/09/01 00:00,3431,3433.01,3398.63,3399.95,3414.19,3348.372727
'2021/09/02 00:00,3413.35,3420.01,3396.95,3411.32,3422.376,3366.780909
'2021/09/03 00:00,3405.03,3445.39,3401.76,3430.89,3421.264,3384.51
'2021/09/07 00:00,3432.2,3432.99,3401.89,3419.73,3415.922,3399.349091
'2021/09/08 00:00,3409.51,3411.75,3350.26,3377.68,3407.914,3402.591818
'2021/09/09 00:00,3381.57,3410.06,3379.83,3390.84,3406.092,3406.723636
'2021/09/10 00:00,3425.37,3468.68,3415.16,3416.66,3407.16,3410.733636
'2021/09/13 00:00,3450.58,3458.07,3405.34,3449.68,3410.918,3417.941818
'2021/09/14 00:00,3464.71,3475.78,3433.51,3449.39,3416.85,3419.118182
'2021/09/15 00:00,3451.24,3466.52,3421.56,3465.76,3434.466,3420.874545
'2021/09/16 00:00,3437.28,3484.19,3427.85,3473.6,3451.018,3425.954545
'2021/09/17 00:00,3457.77,3457.77,3403.13,3421.16,3451.918,3427.882727
'2021/09/20 00:00,3341.28,3360.03,3289.41,3338.23,3429.628,3421.238182
'2021/09/21 00:00,3363.35,3368.38,3313.85,3345.03,3408.756,3413.432727
'2021/09/22 00:00,3374.23,3420.74,3357.62,3412.02,3398.008,3412.731818
'2021/09/23 00:00,3426.28,3468.74,3418,3457.45,3394.778,3419.983636
'2021/09/24 00:00,3431.14,3461.28,3426.08,3453.92,3401.33,3425.718182
'2021/09/27 00:00,3418.12,3458.23,3399.08,3445.44,3422.772,3428.334545
'2021/09/28 00:00,3378.11,3398.1,3313.75,3314.39,3416.644,3416.035455
'2021/09/29 00:00,3318.33,3329.89,3257.21,3263.84,3387.008,3399.167273
'2021/09/30 00:00,3293.73,3311.41,3257.74,3258.09,3347.136,3380.288182
'2021/10/01 00:00,3275.28,3277.58,3208.55,3261.18,3308.588,3360.977273
'2021/10/04 00:00,3240.9,3246.42,3170.47,3180.06,3255.512,3339.059091
'2021/10/05 00:00,3204.73,3249.01,3191.15,3227.25,3238.084,3328.97
'2021/10/06 00:00,3191.51,3242.38,3182.62,3238.79,3233.074,3319.311818
'2021/10/07 00:00,3281.02,3319.38,3271.19,3274.48,3236.352,3306.808182
'2021/10/08 00:00,3288.58,3289.5,3241.87,3246.27,3233.37,3287.61
'2021/10/11 00:00,3232.82,3274.4,3219.95,3221.23,3241.604,3266.456364
'2021/10/12 00:00,3240.78,3242.89,3165.35,3178.15,3231.784,3242.157273
'2021/10/13 00:00,3203.66,3211.97,3183.5,3192.75,3222.576,3231.099091
'2021/10/14 00:00,3245.87,3292.09,3243.15,3291.24,3225.928,3233.59
'2021/10/15 00:00,3316.54,3325.31,3299.55,3314.41,3239.556,3238.71
'2021/10/18 00:00,3287.42,3340.84,3276.7,3338.78,3263.066,3245.764545
'2021/10/19 00:00,3343.13,3381.7,3331.98,3381.45,3303.726,3264.072727
'2021/10/20 00:00,3380.38,3387.98,3363.34,3374.22,3340.02,3277.433636
'2021/10/21 00:00,3353.95,3414.98,3353.87,3412.05,3364.182,3293.184545
'2021/10/22 00:00,3393.14,3427.13,3366.63,3370.28,3375.356,3301.893636
'2021/10/25 00:00,3384.94,3412.39,3377.97,3392.39,3386.078,3315.177273
'2021/10/26 00:00,3420.33,3427.9,3381.14,3392.96,3388.38,3330.789091
'2021/10/27 00:00,3365.1,3399.13,3353.78,3360.29,3385.594,3347.347273
'2021/10/28 00:00,3406.3,3440.58,3402.97,3438.83,3390.95,3369.718182
'2021/10/29 00:00,3407.48,3452.83,3404.15,3451.27,3407.148,3384.266364
'2021/11/01 00:00,3459.57,3507.56,3451.68,3506.28,3429.926,3401.709091
'2021/11/02 00:00,3510.25,3549.76,3510.25,3548.85,3461.104,3420.806364
'2021/11/03 00:00,3552.71,3592.76,3540,3590.17,3507.08,3439.780909
'2021/11/04 00:00,3633.11,3728.08,3617.08,3715.76,3562.466,3470.83
'2021/11/05 00:00,3738.88,3789.59,3725.32,3756.55,3623.522,3502.148182
'2021/11/08 00:00,3781.13,3824.32,3766.48,3803.33,3682.932,3541.516364
'2021/11/09 00:00,3830.77,3838.62,3767.03,3800.57,3733.276,3578.623636
'2021/11/10 00:00,3727.59,3783.06,3676.62,3693.02,3753.846,3605.901818
'2021/11/11 00:00,3740.36,3772.07,3723.16,3764.49,3763.592,3642.647273
'2021/11/12 00:00,3770.52,3812.34,3754.67,3794.5,3771.182,3674.980909
'2021/11/15 00:00,3817.1,3823.62,3760.1,3793.75,3769.266,3706.115455
'2021/11/16 00:00,3781.91,3866.73,3774.07,3859.4,3781.032,3738.217273
'2021/11/17 00:00,3851.31,3856.5,3813.58,3831.44,3808.716,3763.907273
'2021/11/18 00:00,3904.29,3916.92,3861.94,3899.96,3835.81,3792.07
'2021/11/19 00:00,3895.65,3936.98,3879.86,3912.02,3859.314,3809.911818
'2021/11/22 00:00,3928,3982.12,3843.89,3847.12,3869.988,3818.145455
'2021/11/23 00:00,3836.69,3869.86,3773.44,3834.43,3864.994,3820.972727
'2021/11/24 00:00,3800.05,3871.59,3765.69,3870.01,3872.708,3827.285455
'2021/11/26 00:00,3799.55,3833.05,3735.93,3757.13,3844.142,3833.113636
'2021/11/29 00:00,3827.41,3914.7,3806.36,3910.54,3843.846,3846.390909
'2021/11/30 00:00,3893.01,3924.79,3804.59,3833.22,3841.066,3849.910909
'2021/12/01 00:00,3896.08,3958.72,3806.32,3810.75,3836.33,3851.456364
'2021/12/02 00:00,3758.2,3838.64,3742.54,3810.81,3824.49,3847.039091
'2021/12/03 00:00,3874.52,3902.86,3762.07,3804.54,3833.972,3844.593636
'2021/12/06 00:00,3797.59,3814.33,3687.87,3800.07,3811.878,3835.512727
'2021/12/07 00:00,3892.32,4002.16,3892.32,3988.75,3842.984,3842.488182
'2021/12/08 00:00,3954.26,3973.42,3928.16,3964.44,3873.722,3853.153636
'2021/12/09 00:00,3936.34,3981.94,3877.08,3879.52,3887.464,3857.252727
'2021/12/10 00:00,3952.4,3967.98,3871.88,3914.67,3909.49,3861.312727
'2021/12/13 00:00,3931.03,3936.71,3811.05,3814.43,3912.362,3866.521818
'2021/12/14 00:00,3768.06,3814.62,3746.44,3794.41,3873.494,3855.964545
'2021/12/15 00:00,3805.41,3939.86,3757.28,3934.46,3867.498,3865.168182
'2021/12/16 00:00,3961.55,3961.99,3748.13,3766.32,3844.858,3861.129091
'2021/12/17 00:00,3733.66,3814.83,3721.17,3761.04,3814.132,3856.604545
'2021/12/20 00:00,3707.4,3755.37,3689.38,3732.39,3797.724,3850.045455
'2021/12/21 00:00,3818.57,3861.77,3760.06,3857.3,3810.302,3855.248182
'2021/12/22 00:00,3836.54,3892.77,3817.22,3891.92,3801.794,3846.445455
'2021/12/23 00:00,3906.82,3955.54,3906.82,3932.39,3835.008,3843.531818
'2021/12/27 00:00,3945.99,4040.63,3945.99,4039.51,3890.702,3858.076364
'2021/12/28 00:00,4052.83,4054.99,3977.72,3992.19,3942.662,3865.123636
'2021/12/29 00:00,3995.46,4023.99,3979.19,3999.35,3971.072,3881.934545
'2021/12/30 00:00,3996.44,4008.69,3945.76,3952.04,3983.096,3896.264545
'2021/12/31 00:00,3960.46,3987.55,3944.82,3946.16,3985.85,3897.328182
'2022/01/03 00:00,3974.31,4027.9,3961.29,4027.22,3983.392,3921.046364
'2022/01/04 00:00,4045.37,4068.15,3918.41,4009,3986.754,3943.588182
'2022/01/05 00:00,3988.59,4020.49,3876.84,3879.87,3962.858,3956.995455
'2022/01/06 00:00,3872.4,3926.99,3839.08,3909.03,3954.256,3961.698182
'2022/01/07 00:00,3912.19,3917.82,3786.43,3796.32,3924.288,3953.007273
'2022/01/10 00:00,3738.19,3810.3,3676.77,3805.39,3879.922,3941.461818
'2022/01/11 00:00,3785.58,3879,3767.82,3875.44,3853.21,3926.546364
'2022/01/12 00:00,3915.6,3937.96,3866.15,3901.21,3857.478,3918.275455
'2022/01/13 00:00,3971.17,3992.23,3801.43,3811.84,3838.04,3901.229091
'2022/01/14 00:00,3783.1,3903.05,3783.1,3900.61,3858.898,3896.553636
'2022/01/18 00:00,3840.78,3840.95,3720.16,3727.24,3843.268,3876.651818
'2022/01/19 00:00,3763.25,3777.9,3610.48,3612.19,3790.618,3838.921818
'2022/01/20 00:00,3638.15,3666.62,3493.1,3494.75,3709.326,3792.171818
'2022/01/21 00:00,3466.19,3567.1,3429.88,3434.79,3633.916,3751.71
'2022/01/24 00:00,3363.4,3483.49,3257.46,3479.95,3549.784,3712.702727
'2022/01/25 00:00,3387.93,3432.21,3335.7,3350.85,3474.506,3672.205455
'2022/01/26 00:00,3447.31,3540.52,3357.11,3407,3433.468,3635.988182
'2022/01/27 00:00,3422.91,3422.91,3236.2,3243.99,3383.316,3578.583636
'2022/01/28 00:00,3237.49,3304.17,3147.48,3303.39,3357.036,3524.236364
'2022/01/31 00:00,3332.13,3484.71,3304.88,3483.21,3357.688,3494.360909
'2022/02/01 00:00,3504.66,3515.48,3422.36,3510.86,3389.69,3458.929091
'2022/02/02 00:00,3578.42,3601.22,3526.96,3597.17,3427.724,3447.104545
'2022/02/03 00:00,3510.25,3559.2,3425.19,3432.55,3465.436,3430.773636
'2022/02/04 00:00,3420.43,3481.65,3374.5,3453.07,3495.372,3426.984545
'2022/02/07 00:00,3470.49,3507.53,3440.25,3452.33,3489.196,3428.579091
'2022/02/08 00:00,3443.2,3545.13,3433.85,3535.13,3494.05,3433.595455
'2022/02/09 00:00,3590.7,3655.28,3543.72,3653.72,3505.36,3461.129091
'2022/02/10 00:00,3569.15,3674.36,3520.52,3536.1,3526.07,3472.865455
'2022/02/11 00:00,3552.73,3568.83,3341.78,3365.25,3508.506,3483.889091
'2022/02/14 00:00,3376.12,3433.08,3324.55,3370.2,3492.08,3489.962727
'2022/02/15 00:00,3439.1,3559.76,3433,3554.45,3495.944,3496.439091
'2022/02/16 00:00,3511.21,3567,3480.87,3555.69,3476.338,3500.514545
'2022/02/17 00:00,3509.09,3512.04,3420.85,3422.6,3453.638,3484.644545
'2022/02/18 00:00,3429.41,3432.38,3336,3384.3,3457.448,3480.258182
'2022/02/22 00:00,3347.22,3436.28,3307.31,3356.07,3454.622,3471.44
'2022/02/23 00:00,3402.83,3430.09,3273.06,3277.8,3399.292,3455.573636
'2022/02/24 00:00,3156.84,3404.21,3152.68,3399.16,3367.986,3443.212727
'2022/02/25 00:00,3390.96,3454.92,3351.93,3452.67,3374,3424.935455
'2022/02/28 00:00,3415.4,3460.8,3364.07,3429.53,3383.046,3415.247273
'2022/03/01 00:00,3419.52,3435.08,3274.31,3304.85,3372.802,3409.756364
'2022/03/02 00:00,3335.57,3436.07,3330.62,3416.16,3400.474,3413.934545
'2022/03/03 00:00,3424.02,3425.59,3322.7,3339.76,3388.594,3394.417273
'2022/03/04 00:00,3314.94,3337.74,3220.41,3258.92,3349.844,3367.438182
'2022/03/07 00:00,3273.07,3285.68,3097.76,3098.93,3283.724,3338.013636
'2022/03/08 00:00,3110.17,3268.48,3067.52,3156.87,3254.128,3317.338182
'2022/03/09 00:00,3261.22,3303.63,3223.4,3282.18,3227.332,3310.620909
'2022/03/10 00:00,3222.33,3223.33,3151.62,3211.07,3201.594,3304.554545
'2022/03/11 00:00,3259.73,3266.34,3139.61,3144.15,3178.64,3281.371818
'2022/03/14 00:00,3140.23,3150.03,3030.07,3047.5,3168.354,3244.538182
'2022/03/15 00:00,3073.77,3186.6,3057.77,3180.24,3173.028,3221.875455
'2022/03/16 00:00,3232.98,3340.85,3202.37,3340.06,3184.604,3225.076364
'2022/03/17 00:00,3298.47,3365.13,3280.66,3364.55,3215.3,3220.384545
'2022/03/18 00:00,3338,3443.68,3324.72,3432.3,3272.93,3228.797273
'2022/03/21 00:00,3413.66,3450.45,3365.25,3423.24,3348.078,3243.735455
'2022/03/22 00:00,3421.94,3485.23,3417.11,3445.85,3401.2,3275.273636
'2022/03/23 00:00,3411.68,3457.24,3359.38,3360.32,3405.252,3293.769091
'2022/03/24 00:00,3398.01,3533.58,3384.3,3532.72,3438.886,3316.545455
'2022/03/25 00:00,3525.96,3535.41,3466.99,3525.34,3457.494,3345.115455
'2022/03/28 00:00,3501.79,3548.54,3450.94,3547.17,3482.28,3381.753636
'2022/03/29 00:00,3601.37,3633.14,3557.66,3625.58,3518.226,3434.306364
'2022/03/30 00:00,3605.26,3611.2,3493.69,3508.62,3547.886,3464.159091
'2022/03/31 00:00,3503.74,3523.7,3427.47,3429,3527.142,3472.244545
'2022/04/01 00:00,3454.07,3455.8,3317.88,3366.64,3495.402,3472.434545
'2022/04/04 00:00,3380.61,3428.66,3368.35,3424.95,3470.958,3471.766364
'2022/04/05 00:00,3396.45,3400.59,3264.38,3269.82,3399.806,3457.819091
'2022/04/06 00:00,3197.99,3246.88,3164.99,3193.96,3336.874,3434.92
'2022/04/07 00:00,3188.9,3226.79,3134.37,3197.44,3290.562,3420.112727
'2022/04/08 00:00,3164.94,3173.53,3116.67,3120.16,3241.266,3382.607273
'2022/04/11 00:00,3067.98,3099.42,3052.14,3055.09,3167.294,3339.857273
'2022/04/12 00:00,3124.32,3145.75,3035.94,3047.47,3122.824,3294.43
'2022/04/13 00:00,3065.25,3136.64,3053.64,3119.32,3107.896,3248.406364
'2022/04/14 00:00,3131.42,3132.61,3026.77,3028.22,3074.052,3204.733636
'2022/04/18 00:00,3017.96,3110.03,3017.96,3085.19,3067.058,3173.478182
'2022/04/19 00:00,3073.32,3157.52,3057.43,3153.23,3086.686,3154.077273
'2022/04/20 00:00,3205.67,3227.18,3135.45,3142.2,3105.632,3128.372727
'2022/04/21 00:00,3185.82,3216.79,3046.69,3058.74,3093.516,3109.183636
'2022/04/22 00:00,3054.62,3069.52,2988.42,2989.83,3085.838,3090.626364
'2022/04/25 00:00,2964.6,3045.68,2964.57,3042.39,3077.278,3076.530909
'2022/04/26 00:00,3006.91,3006.91,2908.13,2909.12,3028.456,3057.345455
'2022/04/27 00:00,2879.76,2964.46,2875.37,2894.91,2978.998,3042.783636
'2022/04/28 00:00,2968.45,3087.03,2919.5,3056.36,2978.522,3043.591818
'2022/04/29 00:00,3006.49,3065.72,2916.12,2919.74,2964.504,3025.448182
'2022/05/02 00:00,2935.96,3024.79,2905.44,3022.24,2960.474,3024.904545
'2022/05/03 00:00,3012.21,3067.41,2994.95,3044.89,2987.628,3021.240909
'2022/05/04 00:00,3071.17,3166.7,2974.71,3163.78,3041.402,3022.2
'2022/05/05 00:00,3103.59,3105.5,2965.73,3005.53,3031.236,3009.775455
'2022/05/06 00:00,2990.46,3044.82,2926.09,2982.06,3043.7,3002.804545
'2022/05/09 00:00,2918.42,2949.92,2817.21,2829.1,3005.072,2988.192727
'2022/05/10 00:00,2918.6,2948.64,2834.86,2900.13,2976.12,2975.26
'2022/05/11 00:00,2872.9,2937.39,2806.99,2811.94,2905.752,2966.425455
'2022/05/12 00:00,2781.84,2851.75,2754.7,2827.21,2870.088,2960.270909
'2022/05/13 00:00,2880,2988.33,2863.41,2970.37,2867.75,2952.453636
'2022/05/16 00:00,2929.86,2967.77,2912.24,2920.06,2885.942,2952.482727
'2022/05/17 00:00,3007.48,3071.56,2990.31,3066.5,2919.216,2956.506364
'2022/05/18 00:00,3012.02,3054.81,2897.94,2907.96,2938.42,2944.058182
'2022/05/19 00:00,2901.05,2960.13,2867.13,2890.33,2951.044,2919.199091
'2022/05/20 00:00,2937.7,2939.47,2758.75,2882.65,2933.5,2908.028182
'2022/05/23 00:00,2861.34,2904.17,2844.09,2898.43,2929.174,2900.425455
'2022/05/24 00:00,2853.71,2863.51,2797.9,2827.05,2881.284,2900.239091
'2022/05/25 00:00,2812.06,2905.94,2809.74,2882.93,2876.278,2898.675455
'2022/05/26 00:00,2849.97,3006.23,2848.49,2994.61,2897.134,2915.281818
'2022/05/27 00:00,3048.11,3120.89,3046.7,3115.35,2943.674,2941.476364
'2022/05/31 00:00,3110.09,3126.86,3052.66,3098.69,2983.726,2953.141818
'2022/06/01 00:00,3117.3,3130.1,3011.18,3049.03,3028.122,2964.866364
'2022/06/02 00:00,3041.98,3158.62,3036.98,3157.98,3083.132,2973.182727
'2022/06/03 00:00,3080.54,3103.36,3047.9,3062.59,3096.728,2987.24
'2022/06/06 00:00,3121.94,3132.42,3047.18,3062.73,3086.204,3002.912727
'2022/06/07 00:00,3025.92,3098.75,3007.96,3092.97,3085.06,3022.032727
'2022/06/08 00:00,3069.76,3082.38,3000.46,3019.1,3079.074,3033.002727
'2022/06/09 00:00,2995.78,3047.72,2937.4,2937.79,3035.036,3043.07
'2022/06/10 00:00,2894.71,2911.76,2828.46,2831.98,2988.914,3038.438182
'2022/06/13 00:00,2742.15,2765.43,2665.64,2673,2910.968,3009.200909
'2022/06/14 00:00,2707.27,2713.5,2658.4,2689.89,2830.352,2970.522727
'2022/06/15 00:00,2726.07,2780.64,2674.02,2737.54,2774.04,2937.690909
'2022/06/16 00:00,2648.23,2655.08,2537.69,2566.86,2699.854,2893.857273
'2022/06/17 00:00,2581.72,2598.56,2523.2,2578.54,2649.166,2841.180909
'2022/06/21 00:00,2638.47,2685.01,2633.56,2649.37,2644.44,2803.615455
'2022/06/22 00:00,2603.6,2658.76,2602.9,2619.71,2630.404,2763.340909
'2022/06/23 00:00,2633.01,2636.82,2563.68,2602.74,2603.444,2718.774545
'2022/06/24 00:00,2639.77,2719.53,2639.44,2718.47,2633.766,2691.444545
'2022/06/27 00:00,2745.76,2749.66,2692.78,2713.47,2660.752,2671.051818
'2022/06/28 00:00,2724.48,2758.52,2640.8,2642.07,2659.292,2653.787273
'2022/06/29 00:00,2604.98,2610.68,2553.53,2583.98,2652.146,2645.694545
'2022/06/30 00:00,2548.64,2602.55,2514.42,2556.25,2642.848,2633.545455
'2022/07/01 00:00,2512.1,2524.03,2429.9,2458.46,2590.846,2608.174545
'2022/07/05 00:00,2391.81,2478.26,2386.67,2477.64,2543.68,2600.063636
'2022/07/06 00:00,2477.32,2520.83,2456.23,2494.11,2514.088,2592.388182
'2022/07/07 00:00,2560.2,2616.44,2555.38,2605.88,2518.468,2588.434545
'2022/07/08 00:00,2567.18,2632.34,2561.28,2618.02,2530.822,2588.280909
'2022/07/11 00:00,2575.74,2588.02,2538.98,2553.69,2549.868,2583.821818
'2022/07/12 00:00,2583.22,2588.38,2542.54,2558.17,2565.974,2569.249091
'2022/07/13 00:00,2507.85,2594.97,2504.99,2577.36,2582.624,2556.875455
'2022/07/14 00:00,2566.74,2636.63,2529.55,2626.92,2586.832,2555.498182
'2022/07/15 00:00,2658.22,2694.97,2626,2693.77,2601.982,2565.479091
'2022/07/18 00:00,2731.56,2754.96,2665.18,2679.57,2627.158,2576.69
'2022/07/19 00:00,2724.34,2813.77,2717.81,2803.14,2676.152,2608.024545
'2022/07/20 00:00,2792.78,2883.52,2777.34,2872.96,2735.272,2643.962727
'2022/07/21 00:00,2884.19,2918.23,2845.64,2916.81,2793.25,2682.39
'2022/07/22 00:00,2904.95,2906.52,2820.23,2842.41,2822.978,2703.892727
'2022/07/25 00:00,2822.23,2827.95,2781.67,2825.03,2852.07,2722.711818
'2022/07/26 00:00,2808,2822.76,2771.74,2778.96,2847.234,2743.190909
'2022/07/27 00:00,2835.14,2930.63,2822.98,2911,2854.842,2775.266364
'2022/07/28 00:00,2912.76,2950.25,2853.4,2944.5,2860.38,2808.642727
'2022/07/29 00:00,2895.32,2975.33,2892.51,2967.14,2885.326,2839.571818
'2022/08/01 00:00,2942.76,3006.73,2929.4,2978.32,2915.984,2865.44
'2022/08/02 00:00,2951.08,3021.57,2936.43,2974.75,2955.142,2892.274545
'2022/08/03 00:00,2972.59,3060.47,2970.51,3053.46,2983.634,2915.030909
'2022/08/04 00:00,3041.01,3087.44,3037.95,3081.41,3011.016,2933.980909
'2022/08/05 00:00,3027.87,3077.45,3010.06,3053.39,3028.266,2946.397273
'2022/08/08 00:00,3002.52,3041.16,2961.32,3004.34,3033.47,2961.118182
'2022/08/09 00:00,2928.18,2937.62,2832.6,2866.9,3011.9,2964.924545
'2022/08/10 00:00,2942.82,2990.65,2905.44,2988.71,2998.95,2983.992727
'2022/08/11 00:00,3008.49,3067.03,2975.08,2978.7,2978.408,2990.147273
'2022/08/12 00:00,2998.76,3072.32,2992.49,3067.84,2981.298,3001.36
'2022/08/15 00:00,3052.86,3084.86,3032.53,3077.33,2995.896,3011.377273
'2022/08/16 00:00,3059.27,3074.61,3013.29,3045.64,3031.644,3017.497273
'2022/08/17 00:00,2999.87,3000.41,2931.86,2970.12,3027.926,3017.076364
'2022/08/18 00:00,2974.2,3058.56,2967.14,3037.84,3039.754,3015.656364
'2022/08/19 00:00,2991.87,3008.65,2941.63,2953.34,3016.854,3004.013636
'2022/08/22 00:00,2891.66,2903.04,2833.62,2843.37,2970.062,2984.920909
'2022/08/23 00:00,2852.21,2901.89,2849.92,2864.31,2933.796,2972.190909
'2022/08/24 00:00,2855.37,2875.3,2833.6,2866.18,2913.008,2972.125455
'2022/08/25 00:00,2873.43,2973.13,2873.01,2971.07,2899.654,2970.521818
'2022/08/26 00:00,2958.48,2966.52,2797.59,2798.44,2868.674,2954.134545
'2022/08/29 00:00,2776.53,2801.59,2741.2,2744.5,2848.9,2924.74
'2022/08/30 00:00,2770.04,2770.04,2678.77,2708.63,2817.764,2891.221818
'2022/08/31 00:00,2711.84,2718.13,2656.97,2677.39,2780.006,2857.744545
'2022/09/01 00:00,2608.23,2629.23,2548.17,2625.95,2710.982,2826.456364
'2022/09/02 00:00,2670.33,2686.01,2587.9,2599.26,2671.146,2786.585455
'2022/09/06 00:00,2596.12,2612.27,2550.99,2571.47,2636.54,2751.87
'2022/09/07 00:00,2578.75,2631.41,2560.45,2611.5,2617.114,2730.790909
'2022/09/08 00:00,2579.78,2664.21,2571.13,2658.18,2613.272,2712.051818
'2022/09/09 00:00,2693.28,2732.52,2693.07,2721.77,2632.436,2698.923636
'2022/09/12 00:00,2725.44,2745.49,2701.52,2731.09,2658.802,2677.107273
'2022/09/13 00:00,2626.29,2647.98,2555.97,2562.27,2656.962,2655.637273
'2022/09/14 00:00,2583.09,2607.39,2554,2591.51,2652.964,2641.729091
'2022/09/15 00:00,2570.38,2601.12,2530.53,2549.54,2631.236,2627.266364
'2022/09/16 00:00,2524.71,2565.42,2504.87,2563.14,2599.51,2616.88
'2022/09/19 00:00,2533.6,2586.9,2533.37,2577.94,2568.88,2612.515455
'2022/09/20 00:00,2557.01,2563.49,2522.99,2539.5,2564.326,2607.082727
'2022/09/21 00:00,2545.01,2625.46,2514.46,2514.96,2549.016,2601.945455
'2022/09/22 00:00,2500.12,2507.98,2431.79,2444.25,2527.958,2586.740909
'2022/09/23 00:00,2417.72,2423.12,2369.46,2408.89,2497.108,2564.078182
'2022/09/26 00:00,2407.71,2439.93,2372.19,2373.47,2456.214,2532.414545
'2022/09/27 00:00,2422.77,2435.31,2362.58,2398.04,2427.922,2502.137273
'2022/09/28 00:00,2376.19,2437.36,2369.23,2427.26,2410.382,2489.863636
'2022/09/29 00:00,2385.53,2386.12,2313.08,2347.36,2391.004,2467.668182
'2022/09/30 00:00,2324.61,2380.69,2306.65,2306.7,2370.566,2445.591818
'2022/10/03 00:00,2343.08,2415.64,2321.19,2393.32,2374.536,2430.153636
'2022/10/04 00:00,2472.21,2503.69,2460.49,2500.11,2394.95,2423.078182
'2022/10/05 00:00,2458.01,2543.89,2435.16,2523.61,2414.22,2421.633636
'2022/10/06 00:00,2520.2,2563.28,2502.9,2508.84,2446.516,2421.077273
'2022/10/07 00:00,2428.21,2440.09,2344.92,2356.75,2456.526,2413.122727
'2022/10/10 00:00,2346.79,2347.22,2247.56,2275.34,2432.93,2400.981818
'2022/10/11 00:00,2233.04,2262.25,2188.94,2218.49,2376.606,2386.892727
'2022/10/12 00:00,2218.44,2224.79,2190.11,2198.6,2311.604,2368.761818
'2022/10/13 00:00,2103.7,2299.67,2089.82,2263.24,2262.484,2353.850909
'2022/10/14 00:00,2281.68,2286.95,2158.8,2162.32,2223.598,2337.029091
'2022/10/17 00:00,2232.55,2241.59,2194.4,2211.66,2210.862,2328.389091
'2022/10/18 00:00,2288.77,2296.47,2183.17,2220.96,2211.356,2312.72
'2022/10/19 00:00,2209.63,2258.75,2200.9,2237.74,2219.184,2288.868182
'2022/10/20 00:00,2251.13,2320.91,2240.91,2253.22,2217.18,2264.287273
'2022/10/21 00:00,2253.37,2339.9,2238.12,2336.69,2252.054,2248.637273
'2022/10/24 00:00,2343.5,2360.46,2294.31,2351.55,2280.032,2248.164545
'2022/10/25 00:00,2359.44,2420.48,2359.44,2404.69,2316.778,2259.923636
'2022/10/26 00:00,2351.15,2433.65,2343.69,2376.33,2344.496,2274.272727
'2022/10/27 00:00,2419.08,2430.78,2338.38,2340.6,2361.972,2287.181818
'2022/10/28 00:00,2347.37,2436.65,2338.03,2433.66,2381.366,2302.674545
'2022/10/31 00:00,2409.44,2415.97,2371.58,2384.45,2387.946,2322.868182
'2022/11/01 00:00,2436.66,2439.44,2390.27,2402.75,2387.558,2340.24
'2022/11/02 00:00,2420.58,2462.14,2327.74,2328.47,2377.986,2350.013636
'2022/11/03 00:00,2283.33,2330.95,2259.87,2292.85,2368.436,2355.023636
'2022/11/04 00:00,2383.71,2401.23,2339.89,2398.24,2361.352,2368.207273
'2022/11/07 00:00,2413.17,2457.77,2386.65,2450.62,2374.586,2378.564545
'2022/11/08 00:00,2501.21,2535.55,2454.24,2503.39,2394.714,2392.368182
'2022/11/09 00:00,2466,2472.61,2423.96,2424.82,2413.984,2394.198182
'2022/11/10 00:00,2568.22,2675.83,2539.73,2672.5,2489.914,2421.122727
'2022/11/11 00:00,2677.59,2769.44,2655.19,2754.9,2561.246,2458.786364
'2022/11/14 00:00,2742.16,2779.49,2725.77,2728.05,2616.732,2485.549091
'2022/11/15 00:00,2833.48,2848.68,2771.71,2810.61,2678.176,2524.290909
'2022/11/16 00:00,2735.46,2747.84,2677.32,2690.81,2731.374,2550.478182
'2022/11/17 00:00,2633.85,2728,2633.85,2719.1,2740.694,2585.99
'2022/11/18 00:00,2759.84,2760,2693.37,2724.03,2734.52,2625.188182
